"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
2058	2168	162.031	0.557063
1767	2168	162.029	0.599132
1845	2168	-121.066	0.59728
1476	2168	41.9935	0.528622
1230	2168	-120.058	0.682288
1063	2168	25.9984	0.682944
1147	2168	14.9832	0.600376
1736	2168	162.03	0.64512
2067	2168	-274.084	0.586933
1846	2168	88.5053	0.579931
2033	2168	-110.017	0.623922
1014	2168	163.569	0.555504
1808	2168	-31.9949	0.705351
1106	2168	25.9977	0.624528
1311	2168	169.007	0.573803
2014	2168	-265.098	0.524059
1091	2168	4.03125	0.689147
1928	2169	132.042	0.862964
163	217	-161.015	0.529509
1087	217	-41.9991	0.622983
2167	217	-12.0016	0.62123
107	217	14.0151	0.87742
1090	217	-930.928	0.625357
1256	217	30.0055	0.778881
2	217	13.01	0.622924
1652	217	-73.021	0.614108
194	217	0.106445	0.770103
187	217	-43.0116	0.708793
1597	217	-1556.86	0.699882
158	217	-12.0016	0.62123
1497	2170	-15.995	0.866725
1460	2170	-57.0037	0.538363
