#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
49	[M+H]	20315-25-7	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26+,27+,28+,29+/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.841535	1.37482	0.000793457	RESPECT	Putative ReSpect Match	577.135	N/A	0	13	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.134	spectra/specs_ms.pklbin	CCMSLIB00000222143	1.1939e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5	M-H	N/A	-1	Gallocatechin_Gallate	Other	GCYounkin	458.085	N/A	N/A	qTof	Negative	LC-ESI	457.078	lib-00027.mgf	Bronze	3	0.437806	3.53864	0.00161743	PRIVATE-USER	TAKursar	457.078	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	457.076	spectra/specs_ms.pklbin	CCMSLIB00001056954	17812	UPDATE-SINGLE-ANNOTATED-BRONZE	 
50	M-H	N/A	-1	Di_Catechin_Type_B_Deoxyhexose_Cinnamate	Other	GCYounkin	854.242	N/A	N/A	qTof	Negative	LC-ESI	853.235	lib-00027.mgf	Bronze	3	0.35455	0.429203	0.000366211	PRIVATE-USER	TAKursar	853.235	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1ccc(c(c1)OC1OC(C(C(C1O)O)O)C)O)O	1	853.235	spectra/specs_ms.pklbin	CCMSLIB00001056753	2.83809e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
506	M-H	N/A	-1	Di_Catechin_Type_B_Gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00027.mgf	Bronze	3	0.403244	0.251123	0.000183105	PRIVATE-USER	TAKursar	729.146	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	729.146	spectra/specs_ms.pklbin	CCMSLIB00001056705	1.40444e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
513	M-H	N/A	-1	8-<2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)>-3.4.5.7.3'.4'-hexahydroxy-flavan|8-[2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)]-3.4.5.7.3'.4'-hexahydroxy-flavan	Other	GCYounkin	594.137	N/A	N/A	qTof	Negative	LC-ESI	593.13	lib-00025.mgf	Bronze	3	0.410361	1.95517	0.00115967	null	TAKursar	593.13	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c([H])c3O[H])c13)c4c(O[H])c([H])c(O[H])c(C([H])(O[H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46	1	593.129	spectra/specs_ms.pklbin	CCMSLIB00001635148	350087	UPDATE-SINGLE-ANNOTATED-BRONZE	 
515	M-H	N/A	-1	kaempferol_3-O-(2-O-p-coumaroyl)-alpha-L-arabinopyranoside	Other	GCYounkin	564.127	N/A	N/A	qTof	Negative	LC-ESI	563.12	lib-00025.mgf	Bronze	3	0.569342	1.62581	0.000915527	null	TAKursar	563.12	N/A	0	6	C1(c2c([H])c([H])c(O[H])c([H])c2[H])=C(O[C@]3([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])OC(=O)C([H])=C([H])c4c([H])c([H])c(O[H])c([H])c4[H])C(=O)c(c(O[H])c([H])c(O[H])c5[H])c5O1	1	563.119	spectra/specs_ms.pklbin	CCMSLIB00001479936	575214	UPDATE-SINGLE-ANNOTATED-BRONZE	 
516	M-H	N/A	-1	Di_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	882.164	N/A	N/A	qTof	Negative	LC-ESI	881.157	lib-00027.mgf	Bronze	3	0.391188	3.46335	0.00305176	PRIVATE-USER	TAKursar	881.157	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	881.154	spectra/specs_ms.pklbin	CCMSLIB00001056763	808401	UPDATE-SINGLE-ANNOTATED-BRONZE	 
522	[M-H]-	N/A	1	MoNA:2871079 (+/-)-Catechin	isolated	MoNA	0.0	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	289.072	lib-00023.mgf	Bronze	3	0.654673	4.96183	0.00143433	MONA	MoNA	289.072	N/A	0	7	N/A	1	289.071	spectra/specs_ms.pklbin	CCMSLIB00000569339	82740.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
526	[M+H]	99882-10-7	1	ReSpect:PT209220 Kaempferol-3-O-alpha-L-arabinoside|Kaem-3-Ara|Kaempferol-3-O-alpha-L-arabinopyranoside|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one	Isolated	ReSpect	0.0	1/C20H18O10/c21-9-3-1-8(2-4-9)18-19(30-20-17(27)15(25)12(24)7-28-20)16(26)14-11(23)5-10(22)6-13(14)29-18/h1-6,12,15,17,20-25,27H,7H2/t12-,15-,17+,20-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	417.082	lib-00007.mgf	Bronze	3	0.941388	1.24388	0.000518799	RESPECT	Putative ReSpect Match	417.082	N/A	0	6	C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O	1	417.081	spectra/specs_ms.pklbin	CCMSLIB00000222460	1.14953e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
543	M-H	N/A	-1	3-O-(beta-D-glucopyranosyl)-catechin-(4alpha->8)-catechin|3-O-<beta-D-glucopyranosyl>-catechin-(4alpha->8)-catechin	Other	GCYounkin	740.195	N/A	N/A	qTof	Negative	LC-ESI	739.188	lib-00025.mgf	Bronze	3	0.327312	2.72483	0.00201416	null	TAKursar	739.188	N/A	0	9	C1([H])(c2c(c([H])c(O[H])c([H])c2O[H])OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C1([H])OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c5c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])O7)c57	1	739.186	spectra/specs_ms.pklbin	CCMSLIB00001723135	7.61613e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
545	M-H	N/A	-1	Di_Hydro_Quercetin_Gallate_Cinnamate	Other	GCYounkin	608.08	N/A	N/A	qTof	Negative	LC-ESI	607.073	lib-00025.mgf	Bronze	3	0.437439	2.41296	0.00146484	null	TAKursar	607.073	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	607.071	spectra/specs_ms.pklbin	CCMSLIB00001638546	225807	UPDATE-SINGLE-ANNOTATED-BRONZE	 
547	M-H	N/A	-1	3-O-<beta-D-xylopyranosyl(1->2)-alpha-L-arabinopyranosyl_(1->6)><beta-D-glucopyranosyl_(1->2)>beta-D-glucopyranosyl_echinocystic_acid|3-O-[beta-D-xylopyranosyl(1->2)-alpha-L-arabinopyranosyl_(1->6)][beta-D-glucopyranosyl_(1->2)]beta-D-glucopyranosyl_echinocystic_acid	Other	GCYounkin	1060.55	N/A	N/A	qTof	Negative	LC-ESI	1059.54	lib-00026.mgf	Bronze	3	0.267484	2.18901	0.00231934	PRIVATE-USER	TAKursar	1059.54	N/A	0	7	C12(C([H])([H])[H])C([H])(C([H])([H])C([H])=C(C3([H])C(C(=O)O[H])(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])(O[H])C4([H])[H])C14C([H])([H])[H])C5(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC7([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C7([H])OC8([H])OC([H])([H])C([H])(O[H])C([H])(O[H])C8([H])O[H])C([H])(O[H])C([H])(O[H])C6([H])OC9([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C9([H])O[H])C([H])([H])C5([H])[H])C([H])([H])C2([H])[H]	1	1059.54	spectra/specs_ms.pklbin	CCMSLIB00001812787	198895	UPDATE-SINGLE-ANNOTATED-BRONZE	 
548	M-H	N/A	-1	8-<2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)>-3.4.5.7.3'.4'-hexahydroxy-flavan|8-[2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)]-3.4.5.7.3'.4'-hexahydroxy-flavan	Other	GCYounkin	594.137	N/A	N/A	qTof	Negative	LC-ESI	593.13	lib-00025.mgf	Bronze	3	0.4602	1.02903	0.000610352	null	TAKursar	593.13	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c([H])c3O[H])c13)c4c(O[H])c([H])c(O[H])c(C([H])(O[H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46	1	593.129	spectra/specs_ms.pklbin	CCMSLIB00001635148	10143.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
55	M-H	N/A	-1	Gallocatechin_Gallate_Gallate_Gallate	Other	GCYounkin	762.107	N/A	N/A	qTof	Negative	LC-ESI	761.1	lib-00027.mgf	Bronze	3	0.590055	1.60387	0.0012207	PRIVATE-USER	TAKursar	761.1	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	761.098	spectra/specs_ms.pklbin	CCMSLIB00001057969	682716	UPDATE-SINGLE-ANNOTATED-BRONZE	 
552	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.457058	2.0458	0.00177002	PRIVATE-USER	TAKursar	865.199	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.197	spectra/specs_ms.pklbin	CCMSLIB00001760482	3.70565e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
553	M-H	N/A	-1	"(10E,15Z)-9,12,13-trihydroxy-10,15-octadecadienoic_acid|(9R,10E,12S,13S,15Z)-9,12,13-Trihydroxy-10,15-octadecadienoic_acid|9,12,13-Trihydroxy-10,15-octadecadienoic_acid|9,12,13-Trihydroxy-octadeca-trans-10,cis-15-dieno-saeure|9,12,13-Trihydroxy-trans-10,cis-15-octadecadiensaeure|9,12,13-trihydroxyoctadeca-10(E),15(Z)-dienoic_acid"	Other	GCYounkin	328.225	N/A	N/A	qTof	Negative	LC-ESI	327.218	lib-00025.mgf	Bronze	3	0.340764	3.3575	0.00109863	null	TAKursar	327.218	N/A	0	6	C([H])(O[H])(C([H])=C([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])C([H])(O[H])C([H])([H])C([H])=C([H])/C([H])([H])C([H])([H])[H]	1	327.217	spectra/specs_ms.pklbin	CCMSLIB00001708195	128241	UPDATE-SINGLE-ANNOTATED-BRONZE	 
556	M-H	140603	1	Spectral Match to Decylbenzenesulfonic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	N/A	N/A	QqQ	Negative	ESI	297.141	lib-00024.mgf	Bronze	3	0.882004	37.487	0.0111389	GNPS-NIST14-MATCHES	Data from Kimberly Prather	297.141	N/A	0	6	N/A	1	297.152	spectra/specs_ms.pklbin	CCMSLIB00003139509	238728	UPDATE-SINGLE-ANNOTATED-BRONZE	 
559	M-H	N/A	-1	name_unknown	Other	GCYounkin	342.095	N/A	N/A	qTof	Negative	LC-ESI	341.088	lib-00025.mgf	Bronze	3	0.709716	2.77361	0.000946045	null	TAKursar	341.088	N/A	0	6	[C@@]1([H])(OC(=O)C([H])=C([H])c2c([H])c([H])c(O[H])c(O[H])c2[H])[C@]([H])(O[H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H]	1	341.087	spectra/specs_ms.pklbin	CCMSLIB00001474671	417752	UPDATE-SINGLE-ANNOTATED-BRONZE	 
56	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Hexose	Other	GCYounkin	724.2	N/A	N/A	qTof	Negative	LC-ESI	723.193	lib-00027.mgf	Bronze	3	0.306075	1.43475	0.0010376	PRIVATE-USER	TAKursar	723.193	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)OC1C(O)OC(C(C1O)O)CO)CC(C(O2)c1ccc(cc1)O)O	1	723.192	spectra/specs_ms.pklbin	CCMSLIB00001056353	1.88282e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
564	M-H	N/A	-1	"2alpha,3alpha-epoxy-5,7,3',4'-tetrahydroxyflavan-(4beta?8)-epicatechin"	Other	GCYounkin	576.127	N/A	N/A	qTof	Negative	LC-ESI	575.12	lib-00025.mgf	Bronze	3	0.358836	0.212252	0.00012207	null	TAKursar	575.12	N/A	0	7	[C@]12(c3c([H])c([H])c(O[H])c(O[H])c3[H])[C@]([H])([C@@]([H])(c(c(O[H])c([H])c(O[H])c4[H])c4O1)c5c(O[H])c([H])c(O[H])c(C([H])([H])[C@]([H])(O[H])[C@]([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])O7)c57)O2	1	575.119	spectra/specs_ms.pklbin	CCMSLIB00001201224	18827	UPDATE-SINGLE-ANNOTATED-BRONZE	 
572	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00027.mgf	Bronze	3	0.465864	1.70342	0.0010376	PRIVATE-USER	TAKursar	609.125	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	spectra/specs_ms.pklbin	CCMSLIB00001056858	114644	UPDATE-SINGLE-ANNOTATED-BRONZE	 
577	M-H	n/a	1	NCGC00384958-01!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S)-4-hydroxy-5-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxolan-2-yl]oxychromen-4-one	isolated	lfnothias	566.127	InChI=1S/C25H26O15/c26-6-15-18(33)23(40-24-20(35)17(32)13(31)7-36-24)25(38-15)39-22-19(34)16-12(30)4-9(27)5-14(16)37-21(22)8-1-2-10(28)11(29)3-8/h1-5,13,15,17-18,20,23-33,35H,6-7H2/t13-,15+,17+,18+,20-,23-,24+,25+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	565.12	lib-00017.mgf	Gold	1	0.867512	0.324012	0.000183105	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	565.12	n/a	0	8	OC[C@@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]1O	1	565.12	spectra/specs_ms.pklbin	CCMSLIB00000845986	7.6359e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
578	M-H	n/a	1	NCGC00169547-02!3-[3-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one	isolated	lfnothias	596.138	InChI=1S/C26H28O16/c27-6-15-17(33)19(35)22(42-25-23(36)26(37,7-28)8-38-25)24(40-15)41-21-18(34)16-13(32)4-10(29)5-14(16)39-20(21)9-1-2-11(30)12(31)3-9/h1-5,15,17,19,22-25,27-33,35-37H,6-8H2/t15?,17?,19?,22?,23-,24?,25+,26+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	595.131	lib-00017.mgf	Gold	1	0.932468	2.35882	0.00140381	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	595.131	n/a	0	9	OCC1OC(OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC(O)=C(O)C=C4)C(O[C@H]5OC[C@](O)(CO)[C@H]5O)C(O)C1O	1	595.13	spectra/specs_ms.pklbin	CCMSLIB00000846303	8.36116e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
59	M-H	N/A	-1	Di_Catechin_Type_B_Deoxyhexose_Gallate	Other	GCYounkin	876.211	N/A	N/A	qTof	Negative	LC-ESI	875.204	lib-00027.mgf	Bronze	3	0.26843	3.41717	0.00299072	PRIVATE-USER	TAKursar	875.204	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)OC1C(O)OC(C(C1O)O)C)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	875.201	spectra/specs_ms.pklbin	CCMSLIB00001056749	575271	UPDATE-SINGLE-ANNOTATED-BRONZE	 
595	M-H	N/A	-1	Catechin_Coumarate_Coumarate_Hexose	Other	GCYounkin	744.205	N/A	N/A	qTof	Negative	LC-ESI	743.198	lib-00027.mgf	Bronze	3	0.333698	0	0	PRIVATE-USER	TAKursar	743.198	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)/C=C/c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)OC1OC(C(C(C1O)O)O)CO	1	743.198	spectra/specs_ms.pklbin	CCMSLIB00001055633	9.08636e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
600	M-H	N/A	-1	"(+)-epigallocatechin-(2alpha?O?7,4alpha?8)-(+)-gallocatechin|ephedrannin_D7"	Other	GCYounkin	608.117	N/A	N/A	qTof	Negative	LC-ESI	607.109	lib-00025.mgf	Bronze	3	0.298922	2.61389	0.00158691	null	TAKursar	607.109	N/A	0	8	[C@@]12(c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@@]([H])(c(c(O[H])c([H])c(O[H])c4[H])c4O1)c(c5c(C([H])([H])[C@]([H])(O[H])[C@@]([H])(c6c([H])c(O[H])c(O[H])c(O[H])c6[H])O5)c(O[H])c7[H])c7O2	1	607.108	spectra/specs_ms.pklbin	CCMSLIB00001192218	646062	UPDATE-SINGLE-ANNOTATED-BRONZE	 
601	[M+H]	578-74-5	1	ReSpect:PT204130 apigenin-7-O-glucoside|Apig-7-Glc|Apigetrin|Cossmetin|Cosmosiine|Cosmosioside|Apigenin 7-O-beta-D-glucopyranoside|7-O-beta-D-Glucosyl-5,7,4'-trihydroxyflavone|7-(beta-D-Glucopyranosyloxy)-5-hydroxy-2-	Isolated	ReSpect	0.0	1/C21H20O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-7,16,18-24,26-28H,8H2/t16-,18-,19+,20-,21-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	431.098	lib-00007.mgf	Bronze	3	0.915675	0.566323	0.000244141	RESPECT	Putative ReSpect Match	431.098	N/A	0	7	C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O	1	431.098	spectra/specs_ms.pklbin	CCMSLIB00000222061	666723	UPDATE-SINGLE-ANNOTATED-BRONZE	 
61	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate_Gallate	Other	GCYounkin	1066.17	N/A	N/A	qTof	Negative	LC-ESI	1065.16	lib-00027.mgf	Bronze	3	0.363513	3.09428	0.0032959	PRIVATE-USER	TAKursar	1065.16	N/A	0	8	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	1065.15	spectra/specs_ms.pklbin	CCMSLIB00001057807	70856.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
611	M-H	N/A	-1	Quercitin_Gallate_Gallate_Coumarate	Other	GCYounkin	752.101	N/A	N/A	qTof	Negative	LC-ESI	751.094	lib-00027.mgf	Bronze	3	0.407567	26.0037	0.0195312	PRIVATE-USER	TAKursar	751.094	N/A	0	6	c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)Oc1ccc(cc1)/C=C/C(=O)O	1	751.114	spectra/specs_ms.pklbin	CCMSLIB00001055882	556657	UPDATE-SINGLE-ANNOTATED-BRONZE	 
613	M-H	N/A	-1	Di_Hydro_Kaempferol_Hexose_Gallate	Other	GCYounkin	602.127	N/A	N/A	qTof	Negative	LC-ESI	601.12	lib-00027.mgf	Bronze	3	0.545785	0.609214	0.000366211	PRIVATE-USER	TAKursar	601.12	N/A	0	7	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC(=O)c1cc(c(c(c1)O)O)O)CO	1	601.12	spectra/specs_ms.pklbin	CCMSLIB00001057491	870941	UPDATE-SINGLE-ANNOTATED-BRONZE	 
618	M-H	n/a	1	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one	isolated	lfnothias	564.148	InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)16-20(34)15(25-22(36)17(31)11(30)7-38-25)19(33)14-10(29)5-12(39-24(14)16)8-1-3-9(28)4-2-8/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	563.141	lib-00017.mgf	Gold	1	0.751739	0.758684	0.000427246	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	563.141	n/a	0	9	OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5	1	563.141	spectra/specs_ms.pklbin	CCMSLIB00000846991	625411	UPDATE-SINGLE-ANNOTATED-GOLD	 
623	[M-H]-	N/A	1	MoNA:2871079 (+/-)-Catechin	isolated	MoNA	0.0	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	289.072	lib-00023.mgf	Bronze	3	0.606247	4.22283	0.0012207	MONA	MoNA	289.072	N/A	0	9	N/A	1	289.071	spectra/specs_ms.pklbin	CCMSLIB00000569339	58035.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
630	M-H	N/A	-1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	Other	GCYounkin	834.216	N/A	N/A	qTof	Negative	LC-ESI	833.209	lib-00025.mgf	Bronze	3	0.326562	3.80916	0.00317383	null	TAKursar	833.209	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5[H])c35)c6[H])c16)c7c(O[H])c([H])c(OC([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])C([H])(O[H])C9([H])O[H])c9c7[H]	1	833.206	spectra/specs_ms.pklbin	CCMSLIB00001665901	1.81169e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
634	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	1060.21	N/A	N/A	qTof	Negative	LC-ESI	1059.2	lib-00027.mgf	Bronze	3	0.254398	15.4431	0.0163574	PRIVATE-USER	TAKursar	1059.2	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC1OC(C(C(C1O)O)O)C)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	1059.22	spectra/specs_ms.pklbin	CCMSLIB00001057782	109200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
