cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
1613	1	521.201	1	521.201	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4659###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1613	1	1
1614	1	172.098	1	172.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2339###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1614	1	1
1615	1	1528.72	1	1528.72	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3060###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1615	1	0
1616	1	988.139	1	988.139	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5033###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1616	1	0
1617	1	519.077	1	519.077	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4972###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1617	1	1
1618	1	684.104	1	684.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1678###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1618	1	0
1619	1	137.008	1	137.008	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3775###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1619	1	1
1620	1	972.514	1	972.514	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1382###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1620	1	1
1621	1	842.482	1	842.482	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1586###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1621	1	1
1622	1	443.12	1	443.12	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4925###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1622	1	1
1623	1	837.151	1	837.151	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2935###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1623	1	1
1624	1	463.087	1	463.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3789###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1624	1	1
1625	1	413.108	1	413.108	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4183###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1625	1	1
1626	1	209.032	1	209.032	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2855###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1626	1	1
1627	1	775.149	1	775.149	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3966###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1627	1	1
1628	1	509.128	1	509.128	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4892###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1628	1	1
1629	1	481.098	1	481.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3776###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1629	1	1
1630	1	786.171	1	786.171	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4206###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1630	1	0
1631	1	450.076	1	450.076	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4131###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1631	1	0
1632	1	193.017	1	193.017	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:446###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1632	1	1
1633	1	1058.52	1	1058.52	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4247###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1633	1	0
1634	1	509.13	1	509.13	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4052###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1634	1	1
1635	1	477.102	1	477.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4100###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1635	1	1
1636	1	739.187	1	739.187	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4056###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1636	1	1
1637	1	303.049	1	303.049	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5150###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1637	1	1
1638	1	1102.58	1	1102.58	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2873###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1638	1	1
1639	1	607.106	1	607.106	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3717###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1639	1	1
1640	1	497.755	1	497.755	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4021###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1640	1	0
1641	1	577.155	1	577.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3694###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1641	1	1
1642	1	543.281	1	543.281	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1149###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1642	1	0
1643	1	315.144	1	315.144	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1108###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1643	1	1
1644	1	330.979	1	330.979	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2875###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1644	1	1
1645	1	489.176	1	489.176	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1529###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1645	1	1
1646	1	461.107	1	461.107	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2697###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1646	1	1
1647	1	639.227	1	639.227	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2005###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1647	1	1
1648	1	639.228	1	639.228	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3557###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1648	1	1
1649	1	199.098	1	199.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4583###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1649	1	1
1650	1	329.233	1	329.233	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1201###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1650	1	0
1651	1	623.233	1	623.233	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4457###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1651	1	1
1652	1	406.165	1	406.165	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4544###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1652	1	0
1653	1	331.14	1	331.14	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1494###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1653	1	1
1654	1	449.075	1	449.075	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2775###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1654	1	1
1655	1	761.098	1	761.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1169###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1655	1	1
1656	1	279.162	1	279.162	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2481###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1656	1	0
1657	1	363.073	1	363.073	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4485###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1657	1	1
1658	1	175.097	1	175.097	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4185###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1658	1	0
1659	1	645.109	1	645.109	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4216###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1659	1	1
1660	1	477.103	1	477.103	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3686###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1660	1	1
1661	1	521.129	1	521.129	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3404###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1661	1	1
1662	1	659.124	1	659.124	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4957###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1662	1	1
1663	1	781.125	1	781.125	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4956###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1663	1	1
1664	1	507.113	1	507.113	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4901###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1664	1	1
1665	1	843.882	1	843.882	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3635###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1665	1	0
1666	1	843.88	1	843.88	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5196###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1666	1	0
1667	1	643.128	1	643.128	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4902###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1667	1	1
1668	1	547.201	1	547.201	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5158###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1668	1	1
1669	1	629.114	1	629.114	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2783###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1669	1	1
1670	1	483.076	1	483.076	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5148###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1670	1	1
1671	1	645.106	1	645.106	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4848###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1671	1	1
1672	1	521.129	1	521.129	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4850###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1672	1	1
1673	1	569.129	1	569.129	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:831###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1673	1	1
1674	1	883.192	1	883.192	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3987###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1674	1	1
1675	1	298.155	1	298.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5080###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1675	1	1
1676	1	1140.17	1	1140.17	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4088###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1676	1	0
1677	1	988.643	1	988.643	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3795###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1677	1	1
1678	1	467.085	1	467.085	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4241###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1678	1	1
1679	1	912.136	1	912.136	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2974###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1679	1	0
1680	1	315.122	1	315.122	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4770###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1680	1	1
1681	1	409.116	1	409.116	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3959###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1681	1	1
1682	1	193.018	1	193.018	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2589###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1682	1	1
1683	1	293.087	1	293.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5063###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1683	1	1
1684	1	645.104	1	645.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3262###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1684	1	1
1685	1	493.099	1	493.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3164###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1685	1	1
1686	1	463.103	1	463.103	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2298###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1686	1	1
1687	1	386.972	1	386.972	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2548###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1687	1	1
1688	1	477.104	1	477.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4177###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1688	1	1
1689	1	386.971	1	386.971	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4379###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1689	1	1
1690	1	659.123	1	659.123	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1929###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1690	1	1
1691	1	635.086	1	635.086	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3287###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1691	1	1
1692	1	563.119	1	563.119	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2292###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1692	1	1
1693	1	579.15	1	579.15	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:42###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1693	1	1
1694	1	112.985	1	112.985	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4749###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1694	1	1
1695	1	449.108	1	449.108	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3454###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1695	1	1
1696	1	670.65	1	670.65	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2512###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1696	1	1
1697	1	561.14	1	561.14	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3843###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1697	1	1
1698	1	136.04	1	136.04	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4854###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1698	1	0
1699	1	563.155	1	563.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1374###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1699	1	1
1700	1	577.134	1	577.134	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1647###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1700	1	1
1701	1	579.15	1	579.15	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:761###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1701	1	1
1702	1	565.171	1	565.171	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:994###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1702	1	1
1703	1	579.149	1	579.149	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4117###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1703	1	1
1704	1	465.103	1	465.103	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:429###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1704	1	1
1705	1	471.09	1	471.09	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:898###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1705	1	1
1706	1	425.091	1	425.091	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4237###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1706	1	1
1707	1	445.133	1	445.133	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1512###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1707	1	1
1708	1	289.07	1	289.07	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3376###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1708	1	1
1709	1	1024.68	1	1024.68	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2739###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1709	1	1
