cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
928	1	1676.8	1	1676.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:471###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=928	1	0
929	1	1012.55	1	1012.55	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:4713###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=929	1	1
930	1	1281.62	1	1281.62	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:4717###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=930	1	1
931	1	1686.79	1	1686.79	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:473###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=931	1	0
932	1	1198.6	1	1198.6	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:476###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=932	1	1
933	1	1020.55	1	1020.55	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:479###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=933	1	1
934	1	1871.9	1	1871.9	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:48###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=934	1	1
935	1	1082.49	1	1082.49	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:481###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=935	1	0
936	1	824.48	1	824.48	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:482###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=936	1	1
937	1	1036.46	1	1036.46	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:483###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=937	1	0
938	1	1644.78	1	1644.78	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:486###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=938	1	0
939	1	950.958	1	950.958	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:487###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=939	1	1
940	1	850.495	1	850.495	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:488###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=940	1	1
941	1	1290.63	1	1290.63	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:489###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=941	1	0
942	1	970.536	1	970.536	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:49###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=942	1	1
943	1	823.485	1	823.485	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:493###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=943	1	0
944	1	1044.46	1	1044.46	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:495###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=944	1	0
945	1	828.908	1	828.908	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:496###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=945	1	1
946	1	1833.83	1	1833.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:497###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=946	1	1
947	1	1274.63	1	1274.63	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:499###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=947	1	0
948	1	1690.82	1	1690.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:5###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=948	1	0
949	1	1059.54	1	1059.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:500###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=949	1	0
950	1	996.514	1	996.514	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:503###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=950	1	1
951	1	1816.84	1	1816.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:504###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=951	1	0
952	1	1105.51	1	1105.51	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:508###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=952	1	1
953	1	1736.8	1	1736.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:51###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=953	1	0
954	1	1587.8	1	1587.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:510###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=954	1	0
955	1	1942.95	1	1942.95	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:512###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=955	1	0
956	1	1292.62	1	1292.62	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:514###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=956	1	0
957	1	1640.75	1	1640.75	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:515###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=957	1	0
958	1	963.459	1	963.459	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:520###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=958	1	1
959	1	1126.52	1	1126.52	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:522###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=959	1	0
960	1	1193.54	1	1193.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:523###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=960	1	1
961	1	1255.59	1	1255.59	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:525###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=961	1	1
962	1	1201.53	1	1201.53	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:529###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=962	1	1
963	1	1969.93	1	1969.93	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:534###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=963	1	1
964	1	1360.64	1	1360.64	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:535###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=964	1	0
965	1	869.4	1	869.4	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:536###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=965	1	1
966	1	1875.84	1	1875.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:54###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=966	1	1
967	1	1418.68	1	1418.68	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:541###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=967	1	0
968	1	1125.98	1	1125.98	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:542###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=968	1	0
969	1	1844.82	1	1844.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:543###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=969	1	0
970	1	1098	1	1098	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:545###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=970	1	0
971	1	942.912	1	942.912	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:547###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=971	1	1
972	1	1022.45	1	1022.45	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:553###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=972	1	0
973	1	836.479	1	836.479	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:555###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=973	1	1
974	1	1875.84	1	1875.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:556###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=974	1	1
975	1	1158.57	1	1158.57	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:557###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=975	1	0
976	1	1065.49	1	1065.49	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:561###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=976	1	1
977	1	1806.83	1	1806.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:562###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=977	1	0
978	1	1018.43	1	1018.43	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:564###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=978	1	0
979	1	1130.57	1	1130.57	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:565###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=979	1	1
980	1	1278.12	1	1278.12	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:566###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=980	1	0
981	1	909.406	1	909.406	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:567###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=981	1	1
982	1	1672.81	1	1672.81	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:569###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=982	1	0
983	1	1963.87	1	1963.87	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:572###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=983	1	1
984	1	1311.64	1	1311.64	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:573###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=984	1	1
985	1	876.901	1	876.901	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:576###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=985	1	1
986	1	912.442	1	912.442	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:578###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=986	1	0
987	1	1829.89	1	1829.89	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:58###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=987	1	1
988	1	952.419	1	952.419	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:580###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=988	1	0
989	1	1628.78	1	1628.78	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:582###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=989	1	0
990	1	1043.96	1	1043.96	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:584###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=990	1	0
991	1	1181.56	1	1181.56	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:586###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=991	1	1
992	1	1086.56	1	1086.56	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:587###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=992	1	1
993	1	1050.47	1	1050.47	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:59###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=993	1	0
994	1	1754.77	1	1754.77	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:590###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=994	1	0
995	1	1674.82	1	1674.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:591###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=995	1	0
996	1	1721.8	1	1721.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:593###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=996	1	1
997	1	1908.83	1	1908.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:594###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=997	1	0
998	1	1023.48	1	1023.48	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:598###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=998	1	1
999	1	968.52	1	968.52	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:6###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=999	1	1
1000	1	1161.32	1	1161.32	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:60###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1000	1	1
1001	1	1104.98	1	1104.98	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:601###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1001	1	1
1002	1	1460.71	1	1460.71	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:607###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1002	1	0
1003	1	964.465	1	964.465	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:609###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1003	1	0
1004	1	805.216	1	805.216	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:61###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1004	1	1
1005	1	1064.97	1	1064.97	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:611###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1005	1	1
1006	1	1348.65	1	1348.65	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:612###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1006	1	0
1007	1	1700.84	1	1700.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:619###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1007	1	0
1008	1	1770.84	1	1770.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:621###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1008	1	0
1009	1	1134.52	1	1134.52	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:622###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1009	1	0
1010	1	1133.52	1	1133.52	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:625###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1010	1	1
1011	1	1275.06	1	1275.06	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:626###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1011	1	1
1012	1	1089.97	1	1089.97	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:631###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1012	1	0
1013	1	1905.85	1	1905.85	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:632###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1013	1	1
1014	1	1802.8	1	1802.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:633###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1014	1	0
1015	1	1938.84	1	1938.84	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:634###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1015	1	0
1016	1	778.475	1	778.475	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:638###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1016	1	1
1017	1	1879.83	1	1879.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:64###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1017	1	1
1018	1	1745.86	1	1745.86	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:645###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1018	1	1
1019	1	1458.73	1	1458.73	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:646###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1019	1	1
1020	1	1774.87	1	1774.87	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:649###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1020	1	0
1021	1	1828.83	1	1828.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:651###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1021	1	0
1022	1	1263.6	1	1263.6	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:656###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1022	1	1
1023	1	1728.8	1	1728.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:66###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1023	1	0
1024	1	906.882	1	906.882	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:660###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1024	1	1
1025	1	1122.54	1	1122.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:661###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1025	1	0
1026	1	836.897	1	836.897	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:664###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1026	1	1
1027	1	921.908	1	921.908	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:665###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1027	1	0
1028	1	1087.97	1	1087.97	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:667###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=1028	1	0
