cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
2605	1	507.112	1	507.112	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4412###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2605	1	1	"1,2,3,4-tetrahydro-7,8-dihydroxy-4-oxonaphthalen-1-yl_6-O-[(3,4,5-trihydroxyphenyl)carbonyl]-beta-D-glucopyranoside"	1	PRIVATE-USER;
2606	1	643.128	1	643.128	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4413###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2606	1	1	N/A	0	N/A
2607	1	587.102	1	587.102	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4419###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2607	1	1	Di_Hydro_Quercetin_Pentose_Gallate	1	PRIVATE-USER;
2608	1	1846.8	1	1846.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:442###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2608	1	0	N/A	0	N/A
2609	1	569.129	1	569.129	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4422###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2609	1	1	N/A	0	N/A
2610	1	399.546	1	399.546	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4424###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2610	1	0	N/A	0	N/A
2611	1	325.236	1	325.236	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4425###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2611	1	0	N/A	0	N/A
2612	1	443.193	1	443.193	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4426###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2612	1	1	N/A	0	N/A
2613	1	913.143	1	913.143	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2613	1	1	Di_Gallocatechin_Type_B_Gallate_Gallate	1	PRIVATE-USER;
2614	1	593.092	1	593.092	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:443###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2614	1	1	Catechin_Gallate_Gallate	1	PRIVATE-USER;
2615	1	399.045	1	399.045	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4430###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2615	1	1	N/A	0	N/A
2616	1	503.118	1	503.118	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4431###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2616	1	1	N/A	0	N/A
2617	1	804.644	1	804.644	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4432###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2617	1	1	N/A	0	N/A
2618	1	547.202	1	547.202	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4438###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2618	1	1	N/A	0	N/A
2619	1	311.168	1	311.168	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4439###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2619	1	0	N/A	0	N/A
2620	1	1933.84	1	1933.84	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:444###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2620	1	1	N/A	0	N/A
2621	1	577.155	1	577.155	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4442###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2621	1	1	NCGC00385129-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]chromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
2622	1	395.135	1	395.135	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4444###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2622	1	1	N/A	0	N/A
2623	1	471.345	1	471.345	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4445###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2623	1	0	N/A	0	N/A
2624	1	193.014	1	193.014	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4447###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2624	1	1	N/A	0	N/A
2625	1	192.064	1	192.064	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4449###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2625	1	0	N/A	0	N/A
2626	1	903.188	1	903.188	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:445###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2626	1	1	N/A	0	N/A
2627	1	866.199	1	866.199	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4451###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2627	1	0	N/A	0	N/A
2628	1	655.297	1	655.297	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4452###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2628	1	1	N/A	0	N/A
2629	1	233.096	1	233.096	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4453###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2629	1	1	N/A	0	N/A
2630	1	1828.83	1	1828.83	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4454###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2630	1	0	N/A	0	N/A
2631	1	311.168	1	311.168	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4455###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2631	1	0	N/A	0	N/A
2632	1	781.125	1	781.125	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4456###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2632	1	1	N/A	0	N/A
2633	1	175.097	1	175.097	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4457###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2633	1	0	N/A	0	N/A
2634	1	674.134	1	674.134	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4458###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2634	1	0	N/A	0	N/A
2635	1	249.087	1	249.087	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:446###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2635	1	1	N/A	0	N/A
2636	1	415.161	1	415.161	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4462###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2636	1	1	N/A	0	N/A
2637	1	491.118	1	491.118	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4464###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2637	1	1	N/A	0	N/A
2638	1	1069.48	1	1069.48	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4468###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2638	1	1	N/A	0	N/A
2639	1	405.047	1	405.047	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4469###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2639	1	1	N/A	0	N/A
2640	1	416.046	1	416.046	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:447###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2640	1	0	N/A	0	N/A
2641	1	1164.01	1	1164.01	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4470###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2641	1	0	N/A	0	N/A
2642	1	479.31	1	479.31	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4471###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2642	1	0	N/A	0	N/A
2643	1	440.09	1	440.09	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4474###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2643	1	0	N/A	0	N/A
2644	1	613.119	1	613.119	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4476###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2644	1	1	3-methoxy-7-O-beta-(6''-galloylglucopyranoside)quercetin	1	null;
2645	1	852.236	1	852.236	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4477###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2645	1	0	N/A	0	N/A
2646	1	305.161	1	305.161	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:448###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2646	1	0	N/A	0	N/A
2647	1	853.212	1	853.212	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4480###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2647	1	1	Afzelechin_Catechin_Type_B_Coumarate_Coumarate	1	PRIVATE-USER;
2648	1	1271.34	1	1271.34	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4481###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2648	1	1	N/A	0	N/A
2649	1	1271.34	1	1271.34	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4482###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2649	1	1	N/A	0	N/A
2650	1	577.098	1	577.098	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4483###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2650	1	1	Afzelechin_Gallate_Gallate	1	PRIVATE-USER;
2651	1	1065.16	1	1065.16	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4487###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2651	1	1	Di_Gallocatechin_Type_B_Gallate_Gallate_Gallate	1	PRIVATE-USER;
2652	1	599.138	1	599.138	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4488###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2652	1	1	N/A	0	N/A
2653	1	325.091	1	325.091	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4489###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2653	1	1	1-O-p-hydroxycinnamoyl-beta-D-glucopyranose|4-O-beta-D-glucopyranosyl_coumaric_acid|4-O-beta-D-glucopyranosyl-p-coumaric_acid|4-O-beta-glucopyranosyl-p-coumaric_acid|4-O-glucosyl-p-coumaric_acid|p-coumaric_acid_beta-glucopyranoside	1	null;
2654	1	761.134	1	761.134	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:449###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2654	1	1	Di_Gallocatechin_Type_B_Gallate	1	PRIVATE-USER;
2655	1	1087.55	1	1087.55	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4490###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2655	1	0	N/A	0	N/A
2656	1	179.034	1	179.034	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4495###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2656	1	1	N/A	0	N/A
2657	1	539.214	1	539.214	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4498###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2657	1	1	N/A	0	N/A
2658	1	1052.46	1	1052.46	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:45###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2658	1	0	N/A	0	N/A
2659	1	169.013	1	169.013	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:450###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2659	1	1	N/A	0	N/A
2660	1	411.322	1	411.322	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4500###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2660	1	0	N/A	0	N/A
2661	1	516.079	1	516.079	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4501###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2661	1	0	N/A	0	N/A
2662	1	856.191	1	856.191	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4507###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2662	1	0	N/A	0	N/A
2663	1	1034.44	1	1034.44	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:451###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2663	1	0	N/A	0	N/A
2664	1	295.228	1	295.228	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4510###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2664	1	0	N/A	0	N/A
2665	1	577.155	1	577.155	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4511###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2665	1	1	N/A	0	N/A
2666	1	1791.84	1	1791.84	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4514###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2666	1	1	N/A	0	N/A
2667	1	467.191	1	467.191	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4515###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2667	1	1	N/A	0	N/A
2668	1	1217.2	1	1217.2	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4518###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2668	1	1	N/A	0	N/A
2669	1	332.069	1	332.069	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4519###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2669	1	0	N/A	0	N/A
2670	1	637.082	1	637.082	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:452###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2670	1	1	N/A	0	N/A
2671	1	988.139	1	988.139	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4525###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2671	1	0	N/A	0	N/A
2672	1	995.237	1	995.237	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4527###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2672	1	1	N/A	0	N/A
2673	1	899.181	1	899.181	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4528###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2673	1	1	N/A	0	N/A
2674	1	1761.85	1	1761.85	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4529###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2674	1	1	N/A	0	N/A
2675	1	880.146	1	880.146	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:453###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2675	1	0	N/A	0	N/A
2676	1	625.082	1	625.082	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4531###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2676	1	1	N/A	0	N/A
2677	1	592.586	1	592.586	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4533###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2677	1	1	N/A	0	N/A
2678	1	449.052	1	449.052	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4534###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2678	1	1	N/A	0	N/A
2679	1	760.129	1	760.129	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4536###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2679	1	0	N/A	0	N/A
2680	1	617.225	1	617.225	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4537###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2680	1	1	N/A	0	N/A
2681	1	1415.87	1	1415.87	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4538###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2681	1	0	N/A	0	N/A
2682	1	421.112	1	421.112	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4539###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2682	1	1	N/A	0	N/A
2683	1	623.101	1	623.101	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:454###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2683	1	1	N/A	0	N/A
2684	1	835.202	1	835.202	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4540###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2684	1	1	N/A	0	N/A
2685	1	271.06	1	271.06	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4541###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2685	1	1	N/A	0	N/A
2686	1	327.216	1	327.216	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4542###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2686	1	0	N/A	0	N/A
2687	1	311.221	1	311.221	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4543###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2687	1	0	N/A	0	N/A
2688	1	1064.16	1	1064.16	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4544###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2688	1	0	N/A	0	N/A
2689	1	1153.61	1	1153.61	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4547###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2689	1	0	N/A	0	N/A
2690	1	691.151	1	691.151	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:455###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2690	1	1	N/A	0	N/A
2691	1	217.036	1	217.036	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4550###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2691	1	1	N/A	0	N/A
2692	1	864.491	1	864.491	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4555###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2692	1	1	N/A	0	N/A
2693	1	1292.62	1	1292.62	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4557###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2693	1	0	N/A	0	N/A
